WellName,MD,CN,GR,ZDEN,RT,Lithology Primary,Lithology Secondary
Well-77,2514.92,0.12,65.86,2.57,30.64,101,0
Well-77,2514.93,0.12,65.89,2.57,30.78,101,0
Well-77,2514.94,0.12,65.92,2.57,30.91,101,0
Well-77,2514.95,0.12,65.95,2.57,31.05,101,0
Well-77,2514.96,0.12,65.98,2.57,31.19,101,0
Well-77,2514.97,0.12,66.01,2.57,31.33,101,0
Well-77,2514.98,0.12,66.04,2.57,31.47,101,0
Well-77,2514.99,0.12,66.07,2.57,31.61,101,0
Well-77,2515,0.12,66.1,2.57,31.76,101,0
Well-77,2515.01,0.12,66.07,2.57,31.92,101,0
Well-77,2515.02,0.12,66.05,2.57,32.09,101,0
Well-77,2515.03,0.12,66.02,2.57,32.25,101,0
Well-77,2515.04,0.12,65.99,2.58,32.42,101,0
Well-77,2515.05,0.12,65.97,2.58,32.58,101,0
Well-77,2515.06,0.12,65.94,2.58,32.75,101,0
Well-77,2515.07,0.12,65.91,2.58,32.92,101,0
Well-77,2515.08,0.12,65.89,2.58,33.09,101,0
Well-77,2515.09,0.12,65.86,2.58,33.26,101,0
Well-77,2515.1,0.12,65.83,2.58,33.43,101,0
Well-77,2515.11,0.12,65.51,2.58,33.83,101,0
Well-77,2515.12,0.12,65.19,2.58,34.23,101,0
Well-77,2515.13,0.12,64.88,2.58,34.63,101,0
Well-77,2515.14,0.12,64.56,2.58,35.04,101,0
Well-77,2515.15,0.12,64.24,2.58,35.46,101,0
Well-77,2515.16,0.12,63.92,2.58,35.88,101,0
Well-77,2515.17,0.12,63.6,2.58,36.31,101,0
Well-77,2515.18,0.12,63.28,2.58,36.74,101,0
Well-77,2515.19,0.12,62.96,2.58,37.18,101,0
Well-77,2515.2,0.12,62.64,2.58,37.62,101,0
Well-77,2515.21,0.12,62.54,2.58,37.86,101,0
Well-77,2515.22,0.12,62.43,2.58,38.09,101,0
Well-77,2515.23,0.12,62.33,2.58,38.33,101,0
Well-77,2515.24,0.12,62.23,2.58,38.58,101,0
Well-77,2515.25,0.12,62.13,2.58,38.82,101,0
Well-77,2515.26,0.12,62.03,2.58,39.06,101,0
Well-77,2515.27,0.12,61.92,2.58,39.31,101,0
Well-77,2515.28,0.12,61.82,2.58,39.56,101,0
Well-77,2515.29,0.12,61.72,2.58,39.81,101,0
Well-77,2515.3,0.12,61.62,2.58,40.06,101,0
Well-77,2515.31,0.12,61.66,2.58,40.31,101,0
Well-77,2515.32,0.12,61.71,2.58,40.56,101,0
Well-77,2515.33,0.12,61.75,2.58,40.82,101,0
Well-77,2515.34,0.12,61.79,2.58,41.07,101,0
Well-77,2515.35,0.12,61.84,2.58,41.33,101,0
Well-77,2515.36,0.12,61.88,2.58,41.59,101,0
Well-77,2515.37,0.12,61.93,2.58,41.85,101,0
Well-77,2515.38,0.12,61.97,2.58,42.11,101,0
Well-77,2515.39,0.12,62.02,2.58,42.38,101,0
Well-77,2515.4,0.12,62.06,2.58,42.64,101,0
Well-77,2515.41,0.12,62.35,2.58,43.13,101,0
Well-77,2515.42,0.12,62.64,2.58,43.63,101,0
Well-77,2515.43,0.12,62.94,2.58,44.13,101,0
Well-77,2515.44,0.12,63.23,2.58,44.64,101,0
Well-77,2515.45,0.12,63.53,2.58,45.15,101,0
Well-77,2515.46,0.12,63.82,2.58,45.67,101,0
Well-77,2515.47,0.12,64.12,2.58,46.2,101,0
Well-77,2515.48,0.12,64.41,2.58,46.74,101,0
Well-77,2515.49,0.12,64.71,2.58,47.27,101,0
Well-77,2515.5,0.12,65,2.57,47.82,101,0
Well-77,2515.51,0.12,65.07,2.57,48.05,101,0
Well-77,2515.52,0.12,65.14,2.58,48.28,101,0
Well-77,2515.53,0.12,65.2,2.58,48.51,101,0
Well-77,2515.54,0.12,65.27,2.58,48.74,101,0
Well-77,2515.55,0.12,65.34,2.58,48.97,101,0
Well-77,2515.56,0.12,65.4,2.58,49.2,101,0
Well-77,2515.57,0.12,65.47,2.58,49.44,101,0
Well-77,2515.58,0.12,65.54,2.58,49.67,101,0
Well-77,2515.59,0.12,65.6,2.58,49.91,101,0
Well-77,2515.6,0.12,65.67,2.58,50.15,101,108
Well-77,2515.61,0.12,65.63,2.58,50.33,101,108
Well-77,2515.62,0.12,65.6,2.58,50.52,101,108
Well-77,2515.63,0.12,65.56,2.58,50.7,101,108
Well-77,2515.64,0.12,65.52,2.58,50.89,101,108
Well-77,2515.65,0.12,65.48,2.58,51.08,101,108
Well-77,2515.66,0.12,65.45,2.58,51.27,101,108
Well-77,2515.67,0.12,65.41,2.58,51.46,101,108
Well-77,2515.68,0.12,65.37,2.58,51.65,101,108
Well-77,2515.69,0.12,65.33,2.58,51.84,101,108
Well-77,2515.7,0.12,65.3,2.58,52.03,101,108
Well-77,2515.71,0.12,65.2,2.58,52.18,101,108
Well-77,2515.72,0.12,65.1,2.59,52.33,101,108
Well-77,2515.73,0.12,65,2.59,52.48,101,108
Well-77,2515.74,0.12,64.9,2.59,52.64,101,108
Well-77,2515.75,0.12,64.8,2.59,52.79,101,108
Well-77,2515.76,0.12,64.7,2.59,52.94,101,108
Well-77,2515.77,0.12,64.6,2.59,53.09,101,108
Well-77,2515.78,0.12,64.51,2.59,53.24,101,108
Well-77,2515.79,0.11,64.41,2.59,53.4,101,108
Well-77,2515.8,0.11,64.31,2.6,53.55,101,108
Well-77,2515.81,0.11,64.43,2.6,53.47,101,108
Well-77,2515.82,0.11,64.54,2.6,53.4,101,108
Well-77,2515.83,0.11,64.66,2.6,53.32,101,108
Well-77,2515.84,0.11,64.78,2.6,53.24,101,108
Well-77,2515.85,0.11,64.9,2.6,53.16,101,108
Well-77,2515.86,0.11,65.01,2.6,53.09,101,108
Well-77,2515.87,0.11,65.13,2.61,53.01,101,108
Well-77,2515.88,0.11,65.25,2.61,52.93,101,108
Well-77,2515.89,0.11,65.37,2.61,52.86,101,108
Well-77,2515.9,0.11,65.48,2.61,52.78,101,108
Well-77,2515.91,0.11,65.7,2.61,52.59,101,108
Well-77,2515.92,0.11,65.93,2.61,52.4,101,108
Well-77,2515.93,0.11,66.15,2.61,52.22,101,108
Well-77,2515.94,0.11,66.38,2.62,52.03,101,108
Well-77,2515.95,0.11,66.6,2.62,51.84,101,108
Well-77,2515.96,0.11,66.83,2.62,51.65,101,108
Well-77,2515.97,0.11,67.05,2.62,51.47,101,108
Well-77,2515.98,0.11,67.28,2.62,51.28,101,108
Well-77,2515.99,0.11,67.5,2.62,51.1,101,108
Well-77,2516,0.11,67.73,2.62,50.91,101,108
Well-77,2516.01,0.11,68.04,2.63,50.23,101,108
Well-77,2516.02,0.11,68.36,2.63,49.55,101,108
Well-77,2516.03,0.11,68.68,2.63,48.89,101,108
Well-77,2516.04,0.11,68.99,2.63,48.23,101,108
Well-77,2516.05,0.11,69.31,2.63,47.58,101,108
Well-77,2516.06,0.11,69.63,2.63,46.94,101,108
Well-77,2516.07,0.11,69.94,2.63,46.31,101,108
Well-77,2516.08,0.11,70.26,2.63,45.69,101,108
Well-77,2516.09,0.11,70.58,2.64,45.08,101,108
Well-77,2516.1,0.11,70.89,2.64,44.47,101,108
Well-77,2516.11,0.11,70.91,2.64,44.05,101,108
Well-77,2516.12,0.11,70.92,2.64,43.63,101,108
Well-77,2516.13,0.11,70.93,2.64,43.23,101,108
Well-77,2516.14,0.11,70.94,2.64,42.82,101,108
Well-77,2516.15,0.11,70.95,2.64,42.42,101,108
Well-77,2516.16,0.11,70.96,2.64,42.01,101,108
Well-77,2516.17,0.11,70.97,2.64,41.62,101,108
Well-77,2516.18,0.11,70.98,2.64,41.22,101,108
Well-77,2516.19,0.11,70.99,2.64,40.83,101,108
Well-77,2516.2,0.11,71.01,2.64,40.45,101,108
Well-77,2516.21,0.11,71,2.64,40.01,101,108
Well-77,2516.22,0.11,71,2.65,39.58,101,108
Well-77,2516.23,0.11,71,2.65,39.15,101,108
Well-77,2516.24,0.11,71,2.65,38.73,101,108
Well-77,2516.25,0.11,71,2.65,38.31,101,108
Well-77,2516.26,0.11,71,2.65,37.9,101,108
Well-77,2516.27,0.11,71,2.65,37.49,101,108
Well-77,2516.28,0.11,71,2.65,37.09,101,108
Well-77,2516.29,0.11,71,2.65,36.69,101,108
Well-77,2516.3,0.11,71,2.65,36.29,101,108
Well-77,2516.31,0.11,71.02,2.65,35.41,101,108
Well-77,2516.32,0.11,71.05,2.65,34.56,101,108
Well-77,2516.33,0.11,71.08,2.65,33.72,101,108
Well-77,2516.34,0.11,71.1,2.65,32.9,101,108
Well-77,2516.35,0.11,71.13,2.65,32.11,101,108
Well-77,2516.36,0.11,71.16,2.65,31.33,101,108
Well-77,2516.37,0.11,71.18,2.64,30.58,101,108
Well-77,2516.38,0.11,71.21,2.64,29.85,101,108
Well-77,2516.39,0.11,71.24,2.64,29.13,101,108
Well-77,2516.4,0.11,71.27,2.64,28.43,101,108
Well-77,2516.41,0.11,71.39,2.64,28.05,101,108
Well-77,2516.42,0.11,71.52,2.64,27.69,101,108
Well-77,2516.43,0.11,71.65,2.64,27.33,101,108
Well-77,2516.44,0.11,71.78,2.64,26.98,101,108
Well-77,2516.45,0.11,71.91,2.64,26.63,101,108
Well-77,2516.46,0.11,72.03,2.64,26.29,101,108
Well-77,2516.47,0.11,72.16,2.64,25.95,101,108
Well-77,2516.48,0.11,72.29,2.64,25.61,101,108
Well-77,2516.49,0.11,72.42,2.64,25.28,101,108
Well-77,2516.5,0.11,72.55,2.64,24.96,101,108
Well-77,2516.51,0.11,72.81,2.64,24.63,101,108
Well-77,2516.52,0.11,73.06,2.63,24.31,101,108
Well-77,2516.53,0.11,73.32,2.63,23.99,101,108
Well-77,2516.54,0.11,73.58,2.63,23.68,101,108
Well-77,2516.55,0.11,73.83,2.63,23.37,101,108
Well-77,2516.56,0.11,74.09,2.63,23.06,101,108
Well-77,2516.57,0.11,74.35,2.63,22.76,101,108
Well-77,2516.58,0.11,74.6,2.63,22.46,101,108
Well-77,2516.59,0.11,74.86,2.63,22.17,101,108
Well-77,2516.6,0.11,75.12,2.63,21.88,101,108
Well-77,2516.61,0.11,75.38,2.63,21.6,101,108
Well-77,2516.62,0.11,75.65,2.63,21.32,101,108
Well-77,2516.63,0.11,75.9,2.63,21.05,101,108
Well-77,2516.64,0.11,76.17,2.63,20.78,101,108
Well-77,2516.65,0.11,76.43,2.62,20.51,101,108
Well-77,2516.66,0.11,76.69,2.62,20.24,101,108
Well-77,2516.67,0.11,76.96,2.62,19.98,101,108
Well-77,2516.68,0.11,77.22,2.62,19.72,101,108
Well-77,2516.69,0.11,77.49,2.62,19.47,101,108
Well-77,2516.7,0.11,77.75,2.62,19.22,101,108
Well-77,2516.71,0.11,77.84,2.62,18.77,101,108
Well-77,2516.72,0.11,77.94,2.62,18.32,101,108
Well-77,2516.73,0.11,78.03,2.62,17.89,101,108
Well-77,2516.74,0.11,78.12,2.62,17.47,101,108
Well-77,2516.75,0.11,78.22,2.62,17.06,101,108
Well-77,2516.76,0.12,78.31,2.62,16.66,101,108
Well-77,2516.77,0.12,78.4,2.62,16.26,101,108
Well-77,2516.78,0.12,78.5,2.62,15.88,101,108
Well-77,2516.79,0.12,78.59,2.62,15.51,101,108
Well-77,2516.8,0.12,78.68,2.62,15.14,101,108
Well-77,2516.81,0.12,78.62,2.62,14.99,101,108
Well-77,2516.82,0.12,78.55,2.62,14.84,101,108
Well-77,2516.83,0.12,78.48,2.62,14.7,101,108
Well-77,2516.84,0.12,78.42,2.62,14.55,101,108
Well-77,2516.85,0.12,78.35,2.61,14.41,101,108
Well-77,2516.86,0.12,78.28,2.61,14.27,101,108
Well-77,2516.87,0.12,78.22,2.61,14.13,101,108
Well-77,2516.88,0.12,78.15,2.61,13.99,101,108
Well-77,2516.89,0.12,78.09,2.61,13.85,101,108
Well-77,2516.9,0.12,78.02,2.61,13.72,101,108
Well-77,2516.91,0.12,78.09,2.61,13.61,101,108
Well-77,2516.92,0.12,78.16,2.61,13.5,101,108
Well-77,2516.93,0.12,78.23,2.61,13.4,101,108
Well-77,2516.94,0.12,78.3,2.61,13.29,101,108
Well-77,2516.95,0.12,78.37,2.61,13.19,101,108
Well-77,2516.96,0.12,78.44,2.61,13.09,101,108
Well-77,2516.97,0.12,78.51,2.61,12.99,101,108
Well-77,2516.98,0.12,78.58,2.61,12.88,101,108
Well-77,2516.99,0.12,78.65,2.61,12.78,101,108
Well-77,2517,0.12,78.73,2.61,12.68,101,108
Well-77,2517.01,0.12,79.2,2.61,12.59,101,108
Well-77,2517.02,0.12,79.67,2.61,12.49,101,108
Well-77,2517.03,0.12,80.14,2.6,12.39,101,108
Well-77,2517.04,0.12,80.62,2.6,12.29,101,108
Well-77,2517.05,0.13,81.09,2.6,12.2,101,108
Well-77,2517.06,0.13,81.56,2.6,12.1,101,108
Well-77,2517.07,0.13,82.04,2.6,12.01,101,108
Well-77,2517.08,0.13,82.51,2.6,11.92,101,108
Well-77,2517.09,0.13,82.98,2.6,11.82,101,108
Well-77,2517.1,0.13,83.46,2.6,11.73,101,0
Well-77,2517.11,0.13,83.68,2.6,11.74,101,0
Well-77,2517.12,0.13,83.9,2.6,11.74,101,0
Well-77,2517.13,0.13,84.12,2.6,11.75,101,0
Well-77,2517.14,0.13,84.35,2.6,11.75,101,0
Well-77,2517.15,0.13,84.57,2.59,11.76,101,0
Well-77,2517.16,0.13,84.79,2.59,11.76,101,0
Well-77,2517.17,0.13,85.02,2.59,11.77,101,0
Well-77,2517.18,0.13,85.24,2.59,11.78,101,0
Well-77,2517.19,0.13,85.47,2.59,11.78,101,0
Well-77,2517.2,0.13,85.69,2.59,11.79,101,0
Well-77,2517.21,0.13,85.89,2.59,11.83,101,0
Well-77,2517.22,0.13,86.09,2.59,11.87,101,0
Well-77,2517.23,0.13,86.3,2.59,11.91,101,0
Well-77,2517.24,0.13,86.5,2.59,11.95,101,0
Well-77,2517.25,0.13,86.7,2.58,11.99,101,0
Well-77,2517.26,0.13,86.9,2.58,12.03,101,0
Well-77,2517.27,0.13,87.1,2.58,12.07,101,0
Well-77,2517.28,0.13,87.31,2.58,12.12,101,0
Well-77,2517.29,0.13,87.51,2.58,12.16,101,0
Well-77,2517.3,0.13,87.71,2.58,12.2,101,0
Well-77,2517.31,0.13,87.81,2.58,12.38,101,0
Well-77,2517.32,0.13,87.91,2.58,12.56,101,0
Well-77,2517.33,0.13,88.01,2.58,12.75,101,0
Well-77,2517.34,0.14,88.12,2.58,12.94,101,0
Well-77,2517.35,0.14,88.22,2.58,13.13,101,0
Well-77,2517.36,0.14,88.32,2.58,13.33,101,0
Well-77,2517.37,0.14,88.42,2.58,13.52,101,0
Well-77,2517.38,0.14,88.52,2.58,13.72,101,0
Well-77,2517.39,0.14,88.62,2.58,13.92,101,0
Well-77,2517.4,0.14,88.72,2.57,14.13,101,0
Well-77,2517.41,0.14,88.57,2.57,14.28,101,0
Well-77,2517.42,0.14,88.41,2.57,14.42,101,0
Well-77,2517.43,0.14,88.25,2.57,14.57,101,0
Well-77,2517.44,0.14,88.09,2.57,14.72,101,0
Well-77,2517.45,0.14,87.93,2.57,14.88,101,0
Well-77,2517.46,0.14,87.77,2.57,15.03,101,0
Well-77,2517.47,0.14,87.62,2.57,15.19,101,0
Well-77,2517.48,0.14,87.46,2.57,15.34,101,0
Well-77,2517.49,0.14,87.3,2.57,15.5,101,0
Well-77,2517.5,0.14,87.14,2.57,15.66,101,0
Well-77,2517.51,0.14,86.95,2.57,15.84,101,0
Well-77,2517.52,0.14,86.76,2.57,16.02,101,0
Well-77,2517.53,0.14,86.57,2.58,16.21,101,0
Well-77,2517.54,0.14,86.38,2.58,16.39,101,0
Well-77,2517.55,0.14,86.19,2.58,16.58,101,0
Well-77,2517.56,0.14,86,2.58,16.77,101,0
Well-77,2517.57,0.14,85.81,2.58,16.97,101,0
Well-77,2517.58,0.14,85.62,2.58,17.16,101,0
Well-77,2517.59,0.14,85.43,2.58,17.36,101,0
Well-77,2517.6,0.14,85.24,2.58,17.56,101,0
Well-77,2517.61,0.14,84.98,2.58,17.97,101,0
Well-77,2517.62,0.14,84.71,2.58,18.4,101,0
Well-77,2517.63,0.14,84.45,2.58,18.83,101,0
Well-77,2517.64,0.14,84.19,2.58,19.28,101,0
Well-77,2517.65,0.14,83.92,2.58,19.73,101,0
Well-77,2517.66,0.14,83.65,2.58,20.2,101,0
Well-77,2517.67,0.14,83.39,2.58,20.68,101,0
Well-77,2517.68,0.15,83.12,2.58,21.17,101,0
Well-77,2517.69,0.15,82.85,2.58,21.68,101,0
Well-77,2517.7,0.15,82.59,2.58,22.19,101,0
Well-77,2517.71,0.15,82.48,2.58,22.43,101,0
Well-77,2517.72,0.14,82.37,2.58,22.68,101,0
Well-77,2517.73,0.14,82.27,2.59,22.93,101,0
Well-77,2517.74,0.14,82.16,2.59,23.17,101,0
Well-77,2517.75,0.14,82.05,2.59,23.43,101,0
Well-77,2517.76,0.14,81.95,2.59,23.68,101,0
Well-77,2517.77,0.14,81.84,2.59,23.94,101,0
Well-77,2517.78,0.14,81.73,2.59,24.2,101,0
Well-77,2517.79,0.14,81.63,2.59,24.46,101,0
Well-77,2517.8,0.14,81.52,2.59,24.73,101,0
Well-77,2517.81,0.14,81.48,2.59,24.97,101,0
Well-77,2517.82,0.14,81.43,2.59,25.21,101,0
Well-77,2517.83,0.14,81.39,2.59,25.46,101,0
Well-77,2517.84,0.14,81.34,2.59,25.7,101,0
Well-77,2517.85,0.14,81.3,2.59,25.95,101,0
Well-77,2517.86,0.14,81.25,2.59,26.2,101,0
Well-77,2517.87,0.14,81.21,2.59,26.46,101,0
Well-77,2517.88,0.14,81.17,2.59,26.71,101,0
Well-77,2517.89,0.14,81.12,2.6,26.97,101,0
Well-77,2517.9,0.14,81.08,2.6,27.23,101,0
Well-77,2517.91,0.14,81.27,2.6,27.63,101,0
Well-77,2517.92,0.14,81.47,2.6,28.04,101,0
Well-77,2517.93,0.14,81.68,2.6,28.45,101,0
Well-77,2517.94,0.14,81.88,2.6,28.87,101,0
Well-77,2517.95,0.14,82.08,2.6,29.3,101,0
Well-77,2517.96,0.14,82.28,2.6,29.73,101,0
Well-77,2517.97,0.14,82.48,2.6,30.17,101,0
Well-77,2517.98,0.14,82.68,2.6,30.61,101,0
Well-77,2517.99,0.13,82.89,2.6,31.07,101,0
Well-77,2518,0.13,83.09,2.6,31.52,101,0
Well-77,2518.01,0.13,83.26,2.6,31.67,101,0
Well-77,2518.02,0.13,83.43,2.61,31.82,101,0
Well-77,2518.03,0.13,83.6,2.61,31.97,101,0
Well-77,2518.04,0.13,83.76,2.61,32.11,101,0
Well-77,2518.05,0.13,83.93,2.61,32.26,101,0
Well-77,2518.06,0.13,84.1,2.61,32.41,101,0
Well-77,2518.07,0.13,84.27,2.61,32.56,101,0
Well-77,2518.08,0.13,84.44,2.61,32.72,101,0
Well-77,2518.09,0.13,84.61,2.61,32.87,101,0
Well-77,2518.1,0.13,84.78,2.61,33.02,101,108
Well-77,2518.11,0.13,84.91,2.61,33.11,101,108
Well-77,2518.12,0.13,85.05,2.62,33.2,101,108
Well-77,2518.13,0.13,85.18,2.62,33.28,101,108
Well-77,2518.14,0.13,85.31,2.62,33.37,101,108
Well-77,2518.15,0.13,85.44,2.62,33.46,101,108
Well-77,2518.16,0.13,85.58,2.62,33.54,101,108
Well-77,2518.17,0.13,85.71,2.62,33.63,101,108
Well-77,2518.18,0.13,85.84,2.62,33.72,101,108
Well-77,2518.19,0.13,85.98,2.62,33.81,101,108
Well-77,2518.2,0.12,86.11,2.62,33.9,101,108
Well-77,2518.21,0.12,86.12,2.62,33.91,101,108
Well-77,2518.22,0.12,86.14,2.62,33.92,101,108
Well-77,2518.23,0.12,86.15,2.63,33.94,101,108
Well-77,2518.24,0.12,86.17,2.63,33.95,101,108
Well-77,2518.25,0.12,86.18,2.63,33.96,101,108
Well-77,2518.26,0.12,86.19,2.63,33.98,101,108
Well-77,2518.27,0.12,86.21,2.63,33.99,101,108
Well-77,2518.28,0.12,86.22,2.63,34,101,108
Well-77,2518.29,0.12,86.24,2.63,34.01,101,108
Well-77,2518.3,0.12,86.25,2.63,34.03,101,108
Well-77,2518.31,0.12,85.89,2.63,33.8,101,108
Well-77,2518.32,0.12,85.53,2.63,33.58,101,108
Well-77,2518.33,0.12,85.16,2.63,33.36,101,108
Well-77,2518.34,0.12,84.8,2.63,33.14,101,108
Well-77,2518.35,0.12,84.44,2.64,32.93,101,108
Well-77,2518.36,0.12,84.07,2.64,32.71,101,108
Well-77,2518.37,0.12,83.71,2.64,32.49,101,108
Well-77,2518.38,0.12,83.36,2.64,32.29,101,108
Well-77,2518.39,0.12,82.99,2.64,32.07,101,108
Well-77,2518.4,0.12,82.63,2.64,31.86,101,108
Well-77,2518.41,0.12,82.59,2.64,31.64,101,108
Well-77,2518.42,0.12,82.56,2.64,31.42,101,108
Well-77,2518.43,0.12,82.53,2.64,31.2,101,108
Well-77,2518.44,0.12,82.5,2.64,30.99,101,108
Well-77,2518.45,0.12,82.46,2.64,30.77,101,108
Well-77,2518.46,0.12,82.43,2.64,30.56,101,108
Well-77,2518.47,0.12,82.4,2.64,30.34,101,108
Well-77,2518.48,0.12,82.37,2.64,30.13,101,108
Well-77,2518.49,0.12,82.34,2.64,29.92,101,108
Well-77,2518.5,0.12,82.31,2.64,29.71,101,108
Well-77,2518.51,0.12,82.61,2.64,29.44,101,108
Well-77,2518.52,0.12,82.91,2.64,29.18,101,108
Well-77,2518.53,0.12,83.22,2.64,28.91,101,108
Well-77,2518.54,0.12,83.52,2.64,28.65,101,108
Well-77,2518.55,0.12,83.83,2.64,28.39,101,108
Well-77,2518.56,0.12,84.13,2.64,28.13,101,108
Well-77,2518.57,0.12,84.44,2.64,27.87,101,108
Well-77,2518.58,0.12,84.74,2.64,27.62,101,108
Well-77,2518.59,0.12,85.05,2.64,27.37,101,108
Well-77,2518.6,0.12,85.36,2.64,27.12,101,108
Well-77,2518.61,0.12,86.34,2.64,26.52,101,108
Well-77,2518.62,0.11,87.32,2.64,25.94,101,108
Well-77,2518.63,0.11,88.27,2.64,25.38,101,108
Well-77,2518.64,0.11,89.26,2.64,24.83,101,108
Well-77,2518.65,0.11,90.24,2.64,24.28,101,108
Well-77,2518.66,0.11,91.22,2.64,23.74,101,108
Well-77,2518.67,0.11,92.2,2.64,23.22,101,108
Well-77,2518.68,0.11,93.18,2.64,22.71,101,108
Well-77,2518.69,0.11,94.16,2.64,22.21,101,108
Well-77,2518.7,0.11,95.14,2.64,21.72,101,108
Well-77,2518.71,0.11,95.51,2.64,21.48,101,108
Well-77,2518.72,0.11,95.86,2.64,21.24,101,108
Well-77,2518.73,0.11,96.22,2.64,21,101,108
Well-77,2518.74,0.11,96.58,2.64,20.76,101,108
Well-77,2518.75,0.11,96.94,2.64,20.53,101,108
Well-77,2518.76,0.11,97.3,2.64,20.3,101,108
Well-77,2518.77,0.11,97.66,2.64,20.07,101,108
Well-77,2518.78,0.11,98.02,2.64,19.85,101,108
Well-77,2518.79,0.11,98.38,2.64,19.62,101,108
Well-77,2518.8,0.11,98.74,2.64,19.4,101,108
Well-77,2518.81,0.11,99.1,2.63,19.21,101,108
Well-77,2518.82,0.11,99.46,2.63,19.01,101,108
Well-77,2518.83,0.11,99.82,2.63,18.82,101,108
Well-77,2518.84,0.11,100.17,2.63,18.63,101,108
Well-77,2518.85,0.11,100.53,2.63,18.44,101,108
Well-77,2518.86,0.11,100.89,2.63,18.26,101,108
Well-77,2518.87,0.11,101.25,2.63,18.08,101,108
Well-77,2518.88,0.11,101.6,2.63,17.9,101,108
Well-77,2518.89,0.11,101.95,2.63,17.72,101,108
Well-77,2518.9,0.11,102.31,2.62,17.54,101,108
Well-77,2518.91,0.11,103.39,2.62,17.31,101,108
Well-77,2518.92,0.11,104.49,2.62,17.09,101,108
Well-77,2518.93,0.11,105.58,2.62,16.87,101,108
Well-77,2518.94,0.11,106.68,2.62,16.65,101,108
Well-77,2518.95,0.11,107.78,2.62,16.43,101,108
Well-77,2518.96,0.11,108.87,2.61,16.22,101,108
Well-77,2518.97,0.11,109.97,2.61,16.01,101,108
Well-77,2518.98,0.11,111.07,2.61,15.8,101,108
Well-77,2518.99,0.11,112.17,2.61,15.6,101,108
Well-77,2519,0.11,113.25,2.61,15.4,101,108
Well-77,2519.01,0.11,113.62,2.61,15.37,101,108
Well-77,2519.02,0.11,113.97,2.6,15.34,101,108
Well-77,2519.03,0.11,114.32,2.6,15.32,101,108
Well-77,2519.04,0.11,114.68,2.6,15.29,101,108
Well-77,2519.05,0.11,115.03,2.6,15.26,101,108
Well-77,2519.06,0.11,115.38,2.6,15.24,101,108
Well-77,2519.07,0.11,115.74,2.6,15.21,101,108
Well-77,2519.08,0.11,116.09,2.59,15.19,101,108
Well-77,2519.09,0.12,116.44,2.59,15.16,101,108
Well-77,2519.1,0.12,116.79,2.59,15.14,101,0
Well-77,2519.11,0.12,116.59,2.59,15.16,101,0
Well-77,2519.12,0.12,116.39,2.59,15.19,101,0
Well-77,2519.13,0.12,116.19,2.58,15.22,101,0
Well-77,2519.14,0.12,115.99,2.58,15.25,101,0
Well-77,2519.15,0.12,115.79,2.58,15.28,101,0
Well-77,2519.16,0.12,115.59,2.58,15.31,101,0
Well-77,2519.17,0.12,115.39,2.58,15.34,101,0
Well-77,2519.18,0.12,115.18,2.58,15.37,101,0
Well-77,2519.19,0.12,114.98,2.57,15.4,101,0
Well-77,2519.2,0.12,114.77,2.57,15.43,101,0
Well-77,2519.21,0.12,113.44,2.57,15.65,101,0
Well-77,2519.22,0.12,112.1,2.57,15.87,101,0
Well-77,2519.23,0.12,110.77,2.57,16.1,101,0
Well-77,2519.24,0.12,109.43,2.57,16.33,101,0
Well-77,2519.25,0.12,108.09,2.57,16.57,101,0
Well-77,2519.26,0.12,106.75,2.56,16.81,101,0
Well-77,2519.27,0.12,105.41,2.56,17.05,101,0
Well-77,2519.28,0.12,104.07,2.56,17.29,101,0
Well-77,2519.29,0.12,102.73,2.56,17.54,101,0
Well-77,2519.3,0.13,101.4,2.56,17.79,101,0
Well-77,2519.31,0.13,100.76,2.56,18,101,0
Well-77,2519.32,0.13,100.13,2.56,18.21,101,0
Well-77,2519.33,0.13,99.5,2.56,18.42,101,0
Well-77,2519.34,0.13,98.86,2.56,18.63,101,0
Well-77,2519.35,0.13,98.23,2.56,18.85,101,0
Well-77,2519.36,0.13,97.6,2.56,19.07,101,0
Well-77,2519.37,0.13,96.96,2.56,19.29,101,0
Well-77,2519.38,0.13,96.34,2.56,19.51,101,0
Well-77,2519.39,0.13,95.71,2.56,19.74,101,0
Well-77,2519.4,0.13,95.08,2.56,19.97,101,0
Well-77,2519.41,0.13,94.52,2.56,20.24,101,0
Well-77,2519.42,0.13,93.97,2.56,20.51,101,0
Well-77,2519.43,0.14,93.41,2.56,20.79,101,0
Well-77,2519.44,0.14,92.86,2.56,21.07,101,0
Well-77,2519.45,0.14,92.3,2.56,21.36,101,0
Well-77,2519.46,0.14,91.75,2.56,21.65,101,0
Well-77,2519.47,0.14,91.2,2.56,21.94,101,0
Well-77,2519.48,0.14,90.64,2.56,22.24,101,0
Well-77,2519.49,0.14,90.09,2.56,22.54,101,0
Well-77,2519.5,0.14,89.53,2.56,22.84,101,0
Well-77,2519.51,0.14,89.03,2.56,23.51,101,0
Well-77,2519.52,0.14,88.53,2.56,24.19,101,0
Well-77,2519.53,0.14,88.02,2.56,24.9,101,0
Well-77,2519.54,0.14,87.52,2.57,25.62,101,0
Well-77,2519.55,0.14,87.02,2.57,26.37,101,0
Well-77,2519.56,0.14,86.51,2.57,27.13,101,0
Well-77,2519.57,0.14,86.01,2.57,27.92,101,0
